NatEmis,Province,Official_Institution_Name,STATUS,Sector,Phase_PED,Specialisation,GIS_Long,GIS_Lat,District Mun Name,Local MunName,Ward_ID,StreetAddress,Telephones,Telephone,Section21,School Fees,Urban_Rural,Towns/suburb,suburb_Latitude,suburb_longitude,Distance
700220947,Gt,Ndima Primary School,Open,Public,Primary School,Ordinary,28.34861376,-25.7037473,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900006,"2947, Sibande Street, Mamelodi West, Mamelodi, Pretoria",128057473,128057473,Yes,No,Urban,Mamelodi West,-25.7083622,28.3478165,12.87483802672711
700231746,Gt,Hofmeyr Secondary School,Open,Public,Secondary School,Ordinary,28.073081039,-25.76917028,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900062,"1, Mngadi And Mafole Street, Atteridgeville, Pretoria",123738637,123738637,Yes,No,Urban,Atteridgeville,-25.7629818,28.0748568,16.681853728689
700241190,Gt,Rethomile Primary School,Open,Public,Combined School,Ordinary,28.103351,-25.536088,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900036,"869, Block L, Soshanguve, Pretoria",127974829,127974829,Yes,No,Urban,Soshanguve,-25.5263889,28.0994444,28.76118090854681
700210211,Gt,Hoërskool Uitsig,Open,Public,Secondary School,Ordinary,28.1388199,-25.89791139,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900064,"48, Marquardstreet, The Reeds, Centurion",126615525,126615525,Yes,Yes,Urban,The Reeds,-25.8991667,28.1341667,17.87766354814004
700210708,Gt,Laerskool Fleur,Open,Public,Primary School,Ordinary,28.20965702,-25.8204985,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900079,"236, Hans Strydomlaan, Lyttleton, Centurion",126645796,126645796,Yes,Yes,Urban,Lyttelton,-25.8181,28.2117,6.869367714635897
700913607,Gt,Sikhululekile Secondary School,Open,Public,Secondary School,Ordinary,28.248754093,-25.380467822,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900075,"4113, Unit D Ext 6, Temba, Temba, Pretoria",127176153,127176153,Yes,No,Urban,Temba,-25.3802778,28.2630556,42.5653339936069
700910962,Gt,Mabu-A-Tlou Primary School,Open,Public,Primary School,Ordinary,28.222340297,-25.367810431,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900076,"2761, Mashemong Section 4, Lephengville, Majaneng, Pretoria",762656894,762656894,Yes,No,Urban,Lephengville,-25.356525,28.24329833,43.98992111567669
700400380,Gt,Amandasig Secondary  School,Open,Public,Secondary School,Ordinary,28.097661,-25.672887,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900004,"7473, Rachel De Beer, Hartebeeshoek, Pretoria North, Pretoria",125251280,125251280,Yes,Yes,Urban,Hartebeeshoek,-25.6432955,28.1019765,17.47210162561304
700240952,Gt,Meetseng Primary School,Open,Public,Primary School,Ordinary,28.099756096,-25.538960869,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900036,"1487, Block L, Soshanguve, Pretoria",127972336,127972336,Yes,No,Urban,Soshanguve,-25.5263889,28.0994444,28.65613476549294
700221184,Gt,Vlakfontein Secondary School,Open,Public,Secondary School,Ordinary,28.366308459,-25.704709902,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900093,"19697, Modise Street, Mamelodi, Mamelodi, Pretoria",722850518,722850518,Yes,No,Urban,Mamelodi,-25.7158053,28.3808295,14.36790390239695
700240747,Gt,Hlomphanang Secondary School,Open,Public,Secondary School,Ordinary & Technical,28.10683768,-25.5441386,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900036,"3203, Block L, Soshanguve, Pretoria",127998564,127998564,Yes,No,Urban,Soshanguve,-25.5263889,28.0994444,27.81003966219165
700210740,Gt,Laerskool Lynnwood,Open,Public,Primary School,Ordinary,28.26800056,-25.76124667,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900082,"450, Rodericks Road, Lynnwood, Pretoria",123488894,123488894,Yes,Yes,Urban,Lynnwood,-25.7643,28.2673,2.90304537490784
700211235,Gt,Willowridge High School,Open,Public,Secondary School,Ordinary,28.315347,-25.760991,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900085,"510, Verkenner Street, The Willows, Pretoria",128073423,128073423,Yes,Yes,Urban,The Willows,-25.7524129,28.3491169,7.639346784864661
700211151,Gt,The Glen High School,Open,Public,Secondary School,Ordinary,28.279802993,-25.789775671,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900046,"32, Garstfontein Rd, Waterkloof Glen, Pretoria",123488625,123488625,Yes,Yes,Urban,Waterkloof,-25.7791667,28.2383333,4.927916845044221
700911798,Gt,Refilwe Primary School,Open,Public,Primary School,Ordinary,28.07391,-25.468221667,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900009,"1572, Molapo Maseko, Winterveldt, Mabopane, Pretoria",825526741,825526741,Yes,No,Urban,Winterveldt,-25.48843435,28.07315823773349,36.79656652012874
700221192,Gt,Vukani Mawethu Secondary School,Open,Public,Secondary School,Ordinary,28.362035346,-25.710521632,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900028,"9994, Tsomo Street, Mamelodi, Mamelodi, Pretoria",128054739,128054739,Yes,No,Urban,Mamelodi,-25.7158053,28.3808295,13.69508445236784
700230367,Gt,Hoërskool Pretoria-Wes,Open,Public,Secondary School,Ordinary,28.15878402,-25.74036168,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900058,"1, Nic Van Vuuren Avenue, Pretoria West, Pretoria West, Pretoria",123275163,123275163,Yes,Yes,Urban,Pretoria West ,-25.7494725,28.1568104,8.512507578249265
700910011,Gt,Adam Masebe Secondary School,Open,Public,Secondary School,Ordinary,28.231696779,-25.401251689,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900008,"110, Block A, Sekampaneng, Temba, Temba",792091678,792091678,Yes,No,Urban,Temba,-25.3802778,28.2630556,40.25957014605746
700220707,Gt,Jafta Mahlangu Secondary School,Open,Public,Secondary School,Ordinary,28.33977717,-25.70428997,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900067,"19179, Sibande, Mamelodi, Mamelodi, Pretoria",128053616,128053616,Yes,No,Urban,Mamelodi,-25.7158053,28.3808295,12.0949848826673
700240762,Gt,Kgadime Matsepe Secondary School,Open,Public,Secondary School,Ordinary,28.124287567,-25.455196197,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900025,"661, Block W, Soshanguve, Pretoria",127206016,127206016,Yes,No,Urban,Soshanguve,-25.5263889,28.0994444,36.17086547283024
700241406,Gt,Tiyelelani Secondary School,Open,Public,Secondary School,Ordinary,28.08707474,-25.527976638,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900035,"1961, Block K Extention, Soshanguve, Pretoria",870043802,870043802,Yes,No,Urban,Soshanguve,-25.5263889,28.0994444,30.34494548620182
700210732,Gt,Laerskool Louis Leipoldt,Open,Public,Primary School,Ordinary,28.203702533,-25.834787073,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900057,"81, H/V Langebrink & Pretoriusstr, Lyttelton, Centurion",126645798,126645798,Yes,Yes,Urban,Lyttelton ,-25.8181,28.2117,8.556030199326297
700210641,Gt,Laerskool Bakenkop,Open,Public,Primary School,Ordinary,28.153297575,-25.86917538,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900069,"5, Underberg Street, Wierdapark, Centurion",126534187,126534187,Yes,Yes,Urban,Wierda Park,-25.8605,28.1445,14.44261909866116
700241018,Gt,Nchuncheko Primary School,Open,Public,Primary School,Ordinary,28.125245229,-25.46632945,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900027,"871, Block R, Soshanguve, Pretoria",716595578,716595578,Yes,No,Urban,Soshanguve,-25.5263889,28.0994444,34.9725374718344
700241497,Gt,Ubuhle-Bezwe Primary School,Open,Public,Primary School,Ordinary,28.113980114,-25.506960587,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900033,"969, Thelele Street, Block G, Soshanguve, Pretoria",127308135,127308135,Yes,No,Urban,Block G Soshanguve,-25.5098188,28.1128574367,31.19339036336249
700911709,Gt,Rakgotso Secondary School,Open,Public,Secondary School,Ordinary,28.135049405,-25.399577028,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900014,"742, Block D, New Eersterus, Hammanskraal, Pretoria",792023788,792023788,Yes,No,Urban,New Eersterus,-25.7036126,28.31456405,41.77227037413829
700211300,Gt,Boschkop Primary Farm School,Open,Public,Primary School,Ordinary,28.49862452,-25.85705692,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900101,"43, Plot No 43, Rayton, Pretoria",128112031,128112031,Yes,No,Urban,Rayton,-25.740067,28.533168,27.94897724190072
700220699,Gt,J Kekana Secondary School,Open,Public,Secondary School,Ordinary,28.35154678,-25.70769867,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900006,"6607, Sehlabi Street, Mamelodi West, Mamelodi, Pretoria",128051690,128051690,Yes,No,Urban,Mamelodi West,-25.7083622,28.3478165,12.9069624418127
700231027,Gt,Laerskool Wespark,Open,Public,Primary School,Ordinary,28.123149236,-25.758268289,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900003,"30, Bosbok Street, Wespark, Pretoria",123860011,123860011,Yes,Yes,Urban,Wespark,-25.7582,28.1231,11.67323032148214
700912139,Gt,Tipfuxeni Secondary School,Open,Public,Secondary School,Ordinary,28.171106136,-25.391610371,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900013,"2652, Mabopane Hammanskraal Road, Stinkwater, Hammanskraal, Pretoria",120012007,120012007,Yes,No,Urban,Stinkwater ,-25.71655,28.11884,41.88457793509021
700221291,Gt,Lesedi Secondary School,Open,Public,Secondary School,Ordinary,28.44736061,-25.77296835,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900100,"82, Old Pretoria Road, Donkerhoek, Silverton, Pretoria",127516249,127516249,Yes,No,Urban,Donkerhoek,-25.7893,28.4689,20.89173859996524
700910794,Gt,Kgatoentle Secondary School,Open,Public,Secondary School,Ordinary,28.003342274,-25.605420479,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900031,"6545, Maubane, Ga-Rankuwa Zone 5, , Pretoria",870042112,870042112,Yes,No,Urban,Ga-Rankuwa,-25.6041667,28.0052778,29.52977332281516
700241547,Gt,Wallmansthal Secondary School,Open,Public,Secondary School,Ordinary,28.101983832,-25.531645604,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900035,"863, Block K, Soshanguve, Pretoria",127972255,127972255,Yes,No,Urban,Soshanguve,-25.5263889,28.0994444,29.25984337898907
700911498,Gt,Ngaka Maseko Secondary School,Open,Public,Secondary School,Ordinary,28.050233421,-25.490014349,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900012,"966, Phase 1, Lebanon, Mabopane, Pretoria",127258889,127258889,Yes,No,Urban,Lebanon Mabopane,-25.48777,28.04926,35.85919505992683
700240853,Gt,Kondelelani Secondary School,Open,Public,Combined School,Ordinary,28.11839042,-25.45943208,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900026,"314, Khululeka, Soshanguve, Soshanguve, Pretoria",127206004,127206004,Yes,No,Rural,Soshanguve,-25.5263889,28.0994444,35.92234868054358
700241133,Gt,Raikana Primary School,Open,Public,Primary School,Ordinary,28.128044748,-25.480777675,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900088,"674, Block P, Soshanguve, Pretoria",127122004,127122004,Yes,No,Urban,Soshanguve,-25.5263889,28.0994444,33.36894012942915
700240507,Gt,Amogelang Secondary School,Open,Public,Secondary School,Ordinary,28.123179895,-25.482316572,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900088," 287, Fidel-Castro Street, Block P, Soshanguve, Pretoria",127120033,127120033,Yes,No,Rural,Block P Soshanguve,-25.486907,28.132949,33.37590268837123
700231555,Gt,Bokgoni Technical Secondary School,Open,Public,Secondary School,Technical,28.08639862,-25.76436077,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900051,"1, Sekhukhune, Atteridgeville, Pretoria",123738071,123738071,Yes,Yes,Urban,Atteridgeville,-25.7629818,28.0748568,15.33855420588226
700240051,Gt,Hoërskool Gerrit Maritz,Open,Public,Secondary School,Ordinary & Technical,28.15294363,-25.664923055,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900098,"0000, Daan De Wetnel Rylaan, Pretoria-Noord, Pretoria",125466685,125466685,Yes,Yes,Urban,Pretoria-Noord,-25.672735,28.1734163,14.03737648283073
700911001,Gt,Mahlwareng Primary School,Open,Public,Primary School,Ordinary,28.05642339,-25.45108754,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900024,"1654, Nkuna Stand, Winterveldt, Mabopane, Pretoria",127042071,127042071,Yes,No,Urban,Mabopane,-25.5080556,28.0680556,39.29018916657694
700912018,Gt,St Camillus Primary School,Open,Public,Primary School,Ordinary,28.301581364,-25.390530486,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900073,"92, Plot  Jr, Klipdrift, Hammanskraal, Pretoria",127111244,127111244,Yes,No,Urban,Klipdrift Hammanskraal,-25.3604424187,28.338224003,41.9097996955309
700910139,Gt,Boikanyo Primary School,Open,Public,Primary School,Ordinary,27.996940034,-25.598736728,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900031,"6144, Kgotleng, Ga-Rankuwa, Pretoria",127031088,127031088,Yes,Yes,Urban,Ga-Rankuwa,-25.6041667,28.0052778,30.48870749958467
700230029,Gt,Hillside Primary School,Open,Public,Primary School,Ordinary,28.09501551,-25.78291678,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900061,"30, Corner 30Th Avenue & Himalaya Street, Laudium, Laudium, Pretoria",123743003,123743003,Yes,Yes,Urban,Laudium,-25.7877778,28.1022222,14.61455267653334
700911263,Gt,Modiri Secondary School,Open,Public,Secondary School,Ordinary,27.99345128,-25.60497987,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900031,"2819, Motsatsi Road Zone 2, Ga-Rankuwa, Ga-Rankuwa, Pretoria North",127036406,127036406,Yes,No,Urban,Ga-Rankuwa,-25.6041667,28.0052778,30.36041761050313
700231605,Gt,David Hellen Peta Secondary School,Open,Public,Secondary School,Ordinary,28.069999,-25.780082,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900062,"30, Letanka, Atteridgeville, Pretoria",123735404,123735404,Yes,No,Urban,Atteridgeville,-25.7629818,28.0748568,17.06895726866033
700241265,Gt,Semphato Secondary School,Open,Public,Combined School,Ordinary,28.089197,-25.455594,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900094,"977, Semphato, Soshanguve, Soshanguve, Pretoria",129432202,129432202,Yes,No,Rural,Soshanguve,-25.5263889,28.0994444,37.40552885482782
700400155,Gt,Mpumelelo Secondary School,Open,Public,Secondary School,Ordinary,28.714672,-25.720226,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900103,"874, Nyembe Street, Rethabisbeng, Bronkhorstspruit, Bronkhorstspruit",135911204,135911204,Yes,No,Urban,Rethabisbeng,-25.7229,28.7169,47.94910933417233
700232348,Gt,Lotus Gardens Secondary School,Open,Public,Secondary School,Ordinary,28.08944951,-25.74827541,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900007,"809, Cyme Cresent, Lotus Gardens, Pretoria",123781201,123781201,Yes,Yes,Urban,Pretoria Central,-25.7518426,28.1899743,15.14187917601394
700240978,Gt,Mmabana Primary School,Open,Public,Primary School,Ordinary,28.131891352,-25.461311045,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900027,"622, Block X, Soshanguve, Pretoria",127122107,127122107,Yes,No,Urban,Soshanguve,-25.5263889,28.0994444,35.28856995610112
700911238,Gt,Mmatso Primary School,Open,Public,Primary School,Ordinary,28.13155994,-25.40880288,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900014,"2168, Block C, New Eerterus, Hammanskraal, Pretoria",828404824,828404824,Yes,No,Urban,New Eersterus,-25.7036126,28.31456405,40.87502511015539
700910680,Gt,Kgetse-Ya-Tsie Primary School,Open,Public,Secondary School,Ordinary,28.256093483,-25.379151622,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900075,"2028, N/A, Manyeleti, Temba, Pretoria",127174106,127174106,Yes,No,Urban,Temba,-25.3771,28.279,42.7338661457981
700912108,Gt,Thulaganyo Primary School,Open,Public,Combined School,Ordinary,28.055152,-25.45016,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900024,"1654, Bushveld Road, Winterveld, Winterveld, Mabopane",127040447,127040447,Yes,No,Urban,Winterveld,-25.416667,28.033333,39.44081438807599
700241174,Gt,Reitumetse Secondary School,Open,Public,Secondary School,Ordinary,28.105884999,-25.541314,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900036,"1669, Block L, Soshanguve, Pretoria",127994483,127994483,Yes,Yes,Urban,Soshanguve,-25.5263889,28.0994444,28.13074562601257
700240077,Gt,Hoërskool Overkruin,Open,Public,Secondary School,Ordinary,28.21050921,-25.68523718,City Of Tshwane Metropolitan Municipality,City Of Tshwane Metropolitan Municipality,79900050,"133, Braam Pretoriusstraat, Wonderboom, Wonderboom, Pretoria",125675115,125675115,Yes,Yes,Urban,Wonderboom,-25.6833333,28.2113889,9.254644707669557
