NatEmis,Province,Official_Institution_Name,STATUS,Sector,Phase_PED,Specialisation,GIS_Long,GIS_Lat,District Mun Name,Local MunName,Ward_ID,Town_City,StreetAddress,Telephone,Section21,School Fees,Urban_Rural,Town_Suburb,Towns/suburb,suburb_coordinates
700400263,GT,DASPOORT SECONDARY SCHOOL,OPEN,PUBLIC,SECONDARY SCHOOL,ORDINARY,28.14238156,-25.71298748,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900001,PRETORIA,"650, CLAREMONT STREET, DASPOORT, HERCULES, PRETORIA",123790974,YES,Yes,URBAN,DASPOORT,Daspoort,"(-25.7086111, 28.1466667)"
700210914,GT,LYTTELTON PRIMARY SCHOOL,OPEN,PUBLIC,PRIMARY SCHOOL,ORDINARY,28.199883766,-25.826376491,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900057,PRETORIA,"60, C/O MONUMENT AND POTGIETER, LYTTELTON, CENTURION",126645811,YES,Yes,URBAN,LYTTELTON,Lyttelton,"(-25.8181, 28.2117)"
700230847,GT,LAERSKOOL EENDRACHT,OPEN,PUBLIC,PRIMARY SCHOOL,ORDINARY,28.1844428,-25.74320186,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900058,PRETORIA,"89, BOSMAN STRAAT, , PRETORIA",123212313,YES,Yes,URBAN,PRETORIA CENTRAL,Pretoria Central,"(-25.7518426, 28.1899743)"
700220533,GT,BAJABULILE PRIMARY SCHOOL,OPEN,PUBLIC,PRIMARY SCHOOL,ORDINARY,28.393538463,-25.715098735,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900016,PRETORIA,"22892, MOTSUMI, MAMELODI EAST, MAMELODI, PRETORIA",128012140,YES,No,URBAN,MAMELODI EAST,Mamelodi East,"(-25.7102, 28.4008)"
700220293,GT,LAERSKOOL DERDEPOORT,OPEN,PUBLIC,PRIMARY SCHOOL,ORDINARY,28.287702902,-25.702496715,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900087,PRETORIA,"195, UIL STREET, JAN NIEMAND PARK, , PRETORIA",128001507,YES,Yes,URBAN,JAN NIEMAND PARK,Jan Niemand Park,"(-25.7095, 28.2892)"
700220186,GT,HOËRSKOOL SILVERTON,OPEN,PUBLIC,SECONDARY SCHOOL,ORDINARY,28.301620906,-25.737288549,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900041,PRETORIA,"122, DE BOULEVARD, SILVERTON, SILVERTON, PRETORIA",128046719,YES,Yes,URBAN,SILVERTON,Silverton,"(-25.7298, 28.3024)"
700240994,GT,MOKONYAMA PRIMARY SCHOOL,OPEN,PUBLIC,PRIMARY SCHOOL,ORDINARY,28.295164,-25.395747999,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900049,PRETORIA,"934, BLOCK E, MANDELA VILLAGE, HAMMANSKRAAL, PRETORIA",767684593,YES,No,RURAL,MANDELA VILLAGE,Mandela Village,"(-25.3975, 28.2936111)"
700220400,GT,LAERSKOOL VILLIERIA,OPEN,PUBLIC,PRIMARY SCHOOL,ORDINARY,28.23534543,-25.71206944,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900052,PRETORIA,"1032, BEN SWARTSTREET, VILLIERIA, PRETORIA",123311100,YES,Yes,URBAN,VILLIERIA,Villieria,"(-25.7161111, 28.2355556)"
700230334,GT,RIETONDALE HIGH SCHOOL,OPEN,PUBLIC,SECONDARY SCHOOL,ORDINARY,28.21738825,-25.72404811,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900053,PRETORIA,"0, CNR PIERNEEF STREET AND 18 TH AVE, DEERNESS, PRETORIA",123290574,YES,Yes,URBAN,DEERNESS,Deerness,"(-25.7241, 28.2168)"
700230342,GT,HOËRSKOOL HERCULES,OPEN,PUBLIC,SECONDARY SCHOOL,ORDINARY,28.14650767,-25.71556465,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900001,PRETORIA,"570, RIBBENSSTREET, HERCULES, PRETORIA",123794281,YES,Yes,URBAN,HERCULES ,Hercules ,"(-25.71991, 28.15977)"
700911852,GT,REDIRILE PRIMARY SCHOOL,OPEN,PUBLIC,PRIMARY SCHOOL,ORDINARY,28.133728766,-25.410340602,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900014,PRETORIA,"2203, BLOCK F1, NEW EERSTERUS, HAMMANSKRAAL, PRETORIA",871507379,YES,No,URBAN,NEW EERSTERUS,New Eersterus,"(-25.7036126, 28.31456405)"
700210765,GT,LAERSKOOL MONUMENTPARK,OPEN,PUBLIC,PRIMARY SCHOOL,ORDINARY,28.23012762,-25.80089613,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900042,PRETORIA,"20, OKAPI ROAD, MONUMENTPARK, PRETORIA",124606607,YES,Yes,URBAN,MONUMENTPARK,Monumentpark,"(-25.8047222, 28.2280556)"
700230326,GT,HOËRSKOOL ELANDSPOORT,OPEN,PUBLIC,SECONDARY SCHOOL,ORDINARY,28.124105711,-25.74318561,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900003,PRETORIA,"140, ALBERTYN, DANVILLE, , PRETORIA",123866565,YES,Yes,URBAN,DANVILLE,Danville,"(-25.7407, 28.1210)"
700910350,GT,EDWIN MOALUSI PRIMARY SCHOOL,OPEN,PUBLIC,PRIMARY SCHOOL,ORDINARY,28.059177115,-25.492210024,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900012,PRETORIA,"1602, BLOCK I, BEIRUT, MABOPANE, PRETORIA",127026265,YES,No,URBAN,MABOPANE,Mabopane,"(-25.5080556, 28.0680556)"
700920538,GT,LINGITJHUDU SECONDARY SCHOOL,OPEN,PUBLIC,SECONDARY SCHOOL,ORDINARY,28.727226666,-25.676676667,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900104,BRONKHORSTSPRUIT,"521, EXTENSION 1, DARK CITY, EKANGALA, BRONKHORSTSPRUIT",748448461,YES,No,URBAN,DARK CITY EKANGALA,Dark City Ekangala,"(-25.6768, 28.733997)"
700400039,GT,WOODHILL COLLEGE,OPEN,INDEPENDENT,COMBINED SCHOOL,ORDINARY,28.326469,-25.811326,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900091,PRETORIA,"1, DE VILLEBOIS MAREUIL DRIVE, WINGATE PARK, PRETORIA EAST, PRETORIA",129981774,NO,Yes,URBAN,WINGATE PARK,Wingate Park,"(-25.825, 28.2697222)"
700240895,GT,LETHABONG SECONDARY SCHOOL,OPEN,PUBLIC,SECONDARY SCHOOL,ORDINARY,28.105438432,-25.506091694,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900033,PRETORIA,"382, BLOCK F, SOSHANGUVE, PRETORIA",127998120,YES,No,URBAN,SOSHANGUVE,Soshanguve,"(-25.5263889, 28.0994444)"
700241224,GT,RS MALULEKE PRIMARY SCHOOL,OPEN,PUBLIC,PRIMARY SCHOOL,ORDINARY,28.108095055,-25.509339104,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900033,PRETORIA," 264, BLOCK G, SOSHANGUVE, PRETORIA",127972030,YES,No,URBAN,SOSHANGUVE,Soshanguve,"(-25.5263889, 28.0994444)"
700230383,GT,HOËRSKOOL WONDERBOOM,OPEN,PUBLIC,SECONDARY SCHOOL,ORDINARY,28.199184275,-25.694310854,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900054,PRETORIA,"1050, VOORTREKKERS AVENUE, WONDERBOOM-SUID, PRETORIA",123356806,YES,Yes,URBAN,WONDERBOOM-SUID,Wonderboom-Suid,"(-25.7, 28.2086111)"
700220947,GT,NDIMA PRIMARY SCHOOL,OPEN,PUBLIC,PRIMARY SCHOOL,ORDINARY,28.34861376,-25.7037473,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900006,PRETORIA,"2947, SIBANDE STREET, MAMELODI WEST, MAMELODI, PRETORIA",128057473,YES,No,URBAN,MAMELODI WEST,Mamelodi West,"(-25.7083622, 28.3478165)"
700231746,GT,HOFMEYR SECONDARY SCHOOL,OPEN,PUBLIC,SECONDARY SCHOOL,ORDINARY,28.073081039,-25.76917028,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900062,PRETORIA,"1, MNGADI AND MAFOLE STREET, ATTERIDGEVILLE, PRETORIA",123738637,YES,No,URBAN,ATTERIDGEVILLE,Atteridgeville,"(-25.7629818, 28.0748568)"
700241190,GT,RETHOMILE PRIMARY SCHOOL,OPEN,PUBLIC,COMBINED SCHOOL,ORDINARY,28.103351,-25.536088,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900036,PRETORIA,"869, BLOCK L, SOSHANGUVE, PRETORIA",127974829,YES,No,URBAN,SOSHANGUVE,Soshanguve,"(-25.5263889, 28.0994444)"
700210211,GT,HOËRSKOOL UITSIG,OPEN,PUBLIC,SECONDARY SCHOOL,ORDINARY,28.1388199,-25.89791139,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900064,PRETORIA,"48, MARQUARDSTREET, THE REEDS, CENTURION",126615525,YES,Yes,URBAN,THE REEDS,The Reeds,"(-25.8991667, 28.1341667)"
700210708,GT,LAERSKOOL FLEUR,OPEN,PUBLIC,PRIMARY SCHOOL,ORDINARY,28.20965702,-25.8204985,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900079,PRETORIA,"236, HANS STRYDOMLAAN, LYTTLETON, CENTURION",126645796,YES,Yes,URBAN,LYTTELTON,Lyttelton,"(-25.8181, 28.2117)"
700913607,GT,SIKHULULEKILE SECONDARY SCHOOL,OPEN,PUBLIC,SECONDARY SCHOOL,ORDINARY,28.248754093,-25.380467822,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900075,PRETORIA,"4113, UNIT D EXT 6, TEMBA, TEMBA, PRETORIA",127176153,YES,No,URBAN,TEMBA,Temba,"(-25.3802778, 28.2630556)"
700910962,GT,MABU-A-TLOU PRIMARY SCHOOL,OPEN,PUBLIC,PRIMARY SCHOOL,ORDINARY,28.222340297,-25.367810431,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900076,PRETORIA,"2761, MASHEMONG SECTION 4, LEPHENGVILLE, MAJANENG, PRETORIA",762656894,YES,No,URBAN,LEPHENGVILLE,Lephengville,"(-25.356525, 28.24329833)"
700400380,GT,AMANDASIG SECONDARY  SCHOOL,OPEN,PUBLIC,SECONDARY SCHOOL,ORDINARY,28.097661,-25.672887,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900004,PRETORIA,"7473, RACHEL DE BEER, HARTEBEESHOEK, PRETORIA NORTH, PRETORIA",125251280,YES,Yes,URBAN,HARTEBEESHOEK,Hartebeeshoek,"(-25.6432955, 28.1019765)"
700240952,GT,MEETSENG PRIMARY SCHOOL,OPEN,PUBLIC,PRIMARY SCHOOL,ORDINARY,28.099756096,-25.538960869,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900036,PRETORIA,"1487, BLOCK L, SOSHANGUVE, PRETORIA",127972336,YES,No,URBAN,SOSHANGUVE,Soshanguve,"(-25.5263889, 28.0994444)"
700221184,GT,VLAKFONTEIN SECONDARY SCHOOL,OPEN,PUBLIC,SECONDARY SCHOOL,ORDINARY,28.366308459,-25.704709902,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900093,PRETORIA,"19697, MODISE STREET, MAMELODI, MAMELODI, PRETORIA",722850518,YES,No,URBAN,MAMELODI,Mamelodi,"(-25.7158053, 28.3808295)"
700240747,GT,HLOMPHANANG SECONDARY SCHOOL,OPEN,PUBLIC,SECONDARY SCHOOL,ORDINARY & TECHNICAL,28.10683768,-25.5441386,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900036,PRETORIA,"3203, BLOCK L, SOSHANGUVE, PRETORIA",127998564,YES,No,URBAN,SOSHANGUVE,Soshanguve,"(-25.5263889, 28.0994444)"
700210740,GT,LAERSKOOL LYNNWOOD,OPEN,PUBLIC,PRIMARY SCHOOL,ORDINARY,28.26800056,-25.76124667,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900082,PRETORIA,"450, RODERICKS ROAD, LYNNWOOD, PRETORIA",123488894,YES,Yes,URBAN,LYNNWOOD,Lynnwood,"(-25.7643, 28.2673)"
700211235,GT,WILLOWRIDGE HIGH SCHOOL,OPEN,PUBLIC,SECONDARY SCHOOL,ORDINARY,28.315347,-25.760991,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900085,PRETORIA,"510, VERKENNER STREET, THE WILLOWS, PRETORIA",128073423,YES,Yes,URBAN,THE WILLOWS,The Willows,"(-25.7524129, 28.3491169)"
700211151,GT,THE GLEN HIGH SCHOOL,OPEN,PUBLIC,SECONDARY SCHOOL,ORDINARY,28.279802993,-25.789775671,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900046,PRETORIA,"32, GARSTFONTEIN RD, WATERKLOOF GLEN, PRETORIA",123488625,YES,Yes,URBAN,WATERKLOOF,Waterkloof,"(-25.7791667, 28.2383333)"
700911798,GT,REFILWE PRIMARY SCHOOL,OPEN,PUBLIC,PRIMARY SCHOOL,ORDINARY,28.07391,-25.468221667,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900009,PRETORIA,"1572, MOLAPO MASEKO, WINTERVELDT, MABOPANE, PRETORIA",825526741,YES,No,URBAN,WINTERVELDT,Winterveldt,"(-25.48843435, 28.07315823773349)"
700221192,GT,VUKANI MAWETHU SECONDARY SCHOOL,OPEN,PUBLIC,SECONDARY SCHOOL,ORDINARY,28.362035346,-25.710521632,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900028,PRETORIA,"9994, TSOMO STREET, MAMELODI, MAMELODI, PRETORIA",128054739,YES,No,URBAN,MAMELODI,Mamelodi,"(-25.7158053, 28.3808295)"
700230367,GT,HOËRSKOOL PRETORIA-WES,OPEN,PUBLIC,SECONDARY SCHOOL,ORDINARY,28.15878402,-25.74036168,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900058,PRETORIA,"1, NIC VAN VUUREN AVENUE, PRETORIA WEST, PRETORIA WEST, PRETORIA",123275163,YES,Yes,URBAN,PRETORIA WEST ,Pretoria West ,"(-25.7494725, 28.1568104)"
700910011,GT,ADAM MASEBE SECONDARY SCHOOL,OPEN,PUBLIC,SECONDARY SCHOOL,ORDINARY,28.231696779,-25.401251689,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900008,TEMBA,"110, BLOCK A, SEKAMPANENG, TEMBA, TEMBA",792091678,YES,No,URBAN,TEMBA,Temba,"(-25.3802778, 28.2630556)"
700220707,GT,JAFTA MAHLANGU SECONDARY SCHOOL,OPEN,PUBLIC,SECONDARY SCHOOL,ORDINARY,28.33977717,-25.70428997,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900067,PRETORIA,"19179, SIBANDE, MAMELODI, MAMELODI, PRETORIA",128053616,YES,No,URBAN,MAMELODI,Mamelodi,"(-25.7158053, 28.3808295)"
700240762,GT,KGADIME MATSEPE SECONDARY SCHOOL,OPEN,PUBLIC,SECONDARY SCHOOL,ORDINARY,28.124287567,-25.455196197,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900025,PRETORIA,"661, BLOCK W, SOSHANGUVE, PRETORIA",127206016,YES,No,URBAN,SOSHANGUVE,Soshanguve,"(-25.5263889, 28.0994444)"
700241406,GT,TIYELELANI SECONDARY SCHOOL,OPEN,PUBLIC,SECONDARY SCHOOL,ORDINARY,28.08707474,-25.527976638,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900035,PRETORIA,"1961, BLOCK K EXTENTION, SOSHANGUVE, PRETORIA",870043802,YES,No,URBAN,SOSHANGUVE,Soshanguve,"(-25.5263889, 28.0994444)"
700210732,GT,LAERSKOOL LOUIS LEIPOLDT,OPEN,PUBLIC,PRIMARY SCHOOL,ORDINARY,28.203702533,-25.834787073,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900057,PRETORIA,"81, H/V LANGEBRINK & PRETORIUSSTR, LYTTELTON, CENTURION",126645798,YES,Yes,URBAN,LYTTELTON ,Lyttelton ,"(-25.8181, 28.2117)"
700210641,GT,LAERSKOOL BAKENKOP,OPEN,PUBLIC,PRIMARY SCHOOL,ORDINARY,28.153297575,-25.86917538,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900069,PRETORIA,"5, UNDERBERG STREET, WIERDAPARK, CENTURION",126534187,YES,Yes,URBAN,WIERDA PARK,Wierda Park,"(-25.8605, 28.1445)"
700241018,GT,NCHUNCHEKO PRIMARY SCHOOL,OPEN,PUBLIC,PRIMARY SCHOOL,ORDINARY,28.125245229,-25.46632945,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900027,PRETORIA,"871, BLOCK R, SOSHANGUVE, PRETORIA",716595578,YES,No,URBAN,SOSHANGUVE,Soshanguve,"(-25.5263889, 28.0994444)"
700241497,GT,UBUHLE-BEZWE PRIMARY SCHOOL,OPEN,PUBLIC,PRIMARY SCHOOL,ORDINARY,28.113980114,-25.506960587,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900033,PRETORIA,"969, THELELE STREET, BLOCK G, SOSHANGUVE, PRETORIA",127308135,YES,No,URBAN,BLOCK G SOSHANGUVE,Block G Soshanguve,"(-25.5098188, 28.1128574367)"
700911709,GT,RAKGOTSO SECONDARY SCHOOL,OPEN,PUBLIC,SECONDARY SCHOOL,ORDINARY,28.135049405,-25.399577028,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900014,PRETORIA,"742, BLOCK D, NEW EERSTERUS, HAMMANSKRAAL, PRETORIA",792023788,YES,No,URBAN,NEW EERSTERUS,New Eersterus,"(-25.7036126, 28.31456405)"
700211300,GT,BOSCHKOP PRIMARY FARM SCHOOL,OPEN,PUBLIC,PRIMARY SCHOOL,ORDINARY,28.49862452,-25.85705692,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900101,PRETORIA,"43, PLOT NO 43, RAYTON, PRETORIA",128112031,YES,No,URBAN,RAYTON,Rayton,"(-25.740067, 28.533168)"
700220699,GT,J KEKANA SECONDARY SCHOOL,OPEN,PUBLIC,SECONDARY SCHOOL,ORDINARY,28.35154678,-25.70769867,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900006,PRETORIA,"6607, SEHLABI STREET, MAMELODI WEST, MAMELODI, PRETORIA",128051690,YES,No,URBAN,MAMELODI WEST,Mamelodi West,"(-25.7083622, 28.3478165)"
700231027,GT,LAERSKOOL WESPARK,OPEN,PUBLIC,PRIMARY SCHOOL,ORDINARY,28.123149236,-25.758268289,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900003,PRETORIA,"30, BOSBOK STREET, WESPARK, PRETORIA",123860011,YES,Yes,URBAN,WESPARK,Wespark,"(-25.7582, 28.1231)"
700912139,GT,TIPFUXENI SECONDARY SCHOOL,OPEN,PUBLIC,SECONDARY SCHOOL,ORDINARY,28.171106136,-25.391610371,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900013,PRETORIA,"2652, MABOPANE HAMMANSKRAAL ROAD, STINKWATER, HAMMANSKRAAL, PRETORIA",120012007,YES,No,URBAN,STINKWATER ,Stinkwater ,"(-25.71655, 28.11884)"
700221291,GT,LESEDI SECONDARY SCHOOL,OPEN,PUBLIC,SECONDARY SCHOOL,ORDINARY,28.44736061,-25.77296835,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900100,PRETORIA,"82, OLD PRETORIA ROAD, DONKERHOEK, SILVERTON, PRETORIA",127516249,YES,No,URBAN,DONKERHOEK,Donkerhoek,"(-25.7893, 28.4689)"
700910794,GT,KGATOENTLE SECONDARY SCHOOL,OPEN,PUBLIC,SECONDARY SCHOOL,ORDINARY,28.003342274,-25.605420479,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900031,PRETORIA,"6545, MAUBANE, GA-RANKUWA ZONE 5, , PRETORIA",870042112,YES,No,URBAN,GA-RANKUWA,Ga-Rankuwa,"(-25.6041667, 28.0052778)"
700241547,GT,WALLMANSTHAL SECONDARY SCHOOL,OPEN,PUBLIC,SECONDARY SCHOOL,ORDINARY,28.101983832,-25.531645604,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900035,PRETORIA,"863, BLOCK K, SOSHANGUVE, PRETORIA",127972255,YES,No,URBAN,SOSHANGUVE,Soshanguve,"(-25.5263889, 28.0994444)"
700911498,GT,NGAKA MASEKO SECONDARY SCHOOL,OPEN,PUBLIC,SECONDARY SCHOOL,ORDINARY,28.050233421,-25.490014349,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900012,PRETORIA,"966, PHASE 1, LEBANON, MABOPANE, PRETORIA",127258889,YES,No,URBAN,LEBANON MABOPANE,Lebanon Mabopane,"(-25.48777, 28.04926)"
700240853,GT,KONDELELANI SECONDARY SCHOOL,OPEN,PUBLIC,COMBINED SCHOOL,ORDINARY,28.11839042,-25.45943208,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900026,PRETORIA,"314, KHULULEKA, SOSHANGUVE, SOSHANGUVE, PRETORIA",127206004,YES,No,RURAL,SOSHANGUVE,Soshanguve,"(-25.5263889, 28.0994444)"
700241133,GT,RAIKANA PRIMARY SCHOOL,OPEN,PUBLIC,PRIMARY SCHOOL,ORDINARY,28.128044748,-25.480777675,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900088,PRETORIA,"674, BLOCK P, SOSHANGUVE, PRETORIA",127122004,YES,No,URBAN,SOSHANGUVE,Soshanguve,"(-25.5263889, 28.0994444)"
700240507,GT,AMOGELANG SECONDARY SCHOOL,OPEN,PUBLIC,SECONDARY SCHOOL,ORDINARY,28.123179895,-25.482316572,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900088,PRETORIA," 287, FIDEL-CASTRO STREET, BLOCK P, SOSHANGUVE, PRETORIA",127120033,YES,No,RURAL,BLOCK P SOSHANGUVE,Block P Soshanguve,"( -25.486907, 28.132949)"
700231555,GT,BOKGONI TECHNICAL SECONDARY SCHOOL,OPEN,PUBLIC,SECONDARY SCHOOL,TECHNICAL,28.08639862,-25.76436077,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900051,PRETORIA,"1, SEKHUKHUNE, ATTERIDGEVILLE, PRETORIA",123738071,YES,Yes,URBAN,ATTERIDGEVILLE,Atteridgeville,"(-25.7629818, 28.0748568)"
700240051,GT,HOËRSKOOL GERRIT MARITZ,OPEN,PUBLIC,SECONDARY SCHOOL,ORDINARY & TECHNICAL,28.15294363,-25.664923055,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900098,PRETORIA,"0000, DAAN DE WETNEL RYLAAN, PRETORIA-NOORD, PRETORIA",125466685,YES,Yes,URBAN,PRETORIA-NOORD,Pretoria-Noord,"(-25.672735, 28.1734163)"
700911001,GT,MAHLWARENG PRIMARY SCHOOL,OPEN,PUBLIC,PRIMARY SCHOOL,ORDINARY,28.05642339,-25.45108754,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900024,PRETORIA,"1654, NKUNA STAND, WINTERVELDT, MABOPANE, PRETORIA",127042071,YES,No,URBAN,MABOPANE,Mabopane,"(-25.5080556, 28.0680556)"
700912018,GT,ST CAMILLUS PRIMARY SCHOOL,OPEN,PUBLIC,PRIMARY SCHOOL,ORDINARY,28.301581364,-25.390530486,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900073,PRETORIA,"92, PLOT  JR, KLIPDRIFT, HAMMANSKRAAL, PRETORIA",127111244,YES,No,URBAN,KLIPDRIFT HAMMANSKRAAL,Klipdrift Hammanskraal," -25.3604424187, 28.3382240038"
700910139,GT,BOIKANYO PRIMARY SCHOOL,OPEN,PUBLIC,PRIMARY SCHOOL,ORDINARY,27.996940034,-25.598736728,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,CITY OF TSHWANE METROPOLITAN MUNICIPALITY,79900031,PRETORIA,"6144, KGOTLENG, GA-RANKUWA, PRETORIA",127031088,YES,Yes,URBAN,GA-RANKUWA,Ga-Rankuwa,"(-25.6041667, 28.0052778)"
